timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704703639800,7128,resultValidation,400,Bad Request,Thread Group 1-62,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7128,0,7085
1704703639885,7047,resultValidation,400,Bad Request,Thread Group 1-67,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7047,0,7009
1704703639975,6959,resultValidation,400,Bad Request,Thread Group 1-73,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6959,0,6935
1704703639329,7608,resultValidation,400,Bad Request,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7608,0,7583
1704703639536,7402,resultValidation,400,Bad Request,Thread Group 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7402,0,7302
1704703639675,7265,resultValidation,400,Bad Request,Thread Group 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7265,0,7171
1704703640977,5965,resultValidation,400,Bad Request,Thread Group 1-140,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,5965,0,5872
1704703640727,6217,resultValidation,400,Bad Request,Thread Group 1-123,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6217,0,6125
1704703641978,4968,resultValidation,400,Bad Request,Thread Group 1-164,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,4968,0,4768
1704703640589,6360,resultValidation,400,Bad Request,Thread Group 1-111,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6360,0,6255
1704703639757,7195,resultValidation,400,Bad Request,Thread Group 1-59,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7195,0,6985
1704703641110,5844,resultValidation,400,Bad Request,Thread Group 1-149,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,5844,0,5742
1704703641094,5862,resultValidation,400,Bad Request,Thread Group 1-147,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,5862,0,5635
1704703640331,6627,resultValidation,400,Bad Request,Thread Group 1-97,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6627,0,6510
1704703644715,2248,resultValidation,400,Bad Request,Thread Group 1-177,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,2248,0,2103
1704703640401,6565,resultValidation,400,Bad Request,Thread Group 1-101,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6565,0,6216
1704703639610,7358,resultValidation,400,Bad Request,Thread Group 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7358,0,7017
1704703640144,6827,resultValidation,400,Bad Request,Thread Group 1-85,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6827,0,6423
1704703640732,6240,resultValidation,400,Bad Request,Thread Group 1-110,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6240,0,6097
1704703639682,7294,resultValidation,400,Bad Request,Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7294,0,7068
1704703640718,6260,resultValidation,400,Bad Request,Thread Group 1-119,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6260,0,6214
1704703639913,7067,resultValidation,400,Bad Request,Thread Group 1-69,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7067,0,6960
1704703641009,5975,resultValidation,400,Bad Request,Thread Group 1-142,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,5975,0,5793
1704703639340,7648,resultValidation,400,Bad Request,Thread Group 1-25,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7648,0,7481
1704703640710,6280,resultValidation,400,Bad Request,Thread Group 1-122,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6280,0,6036
1704703639730,7263,resultValidation,400,Bad Request,Thread Group 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7263,0,7144
1704703639482,7514,resultValidation,400,Bad Request,Thread Group 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7514,0,7348
1704703640260,6738,resultValidation,400,Bad Request,Thread Group 1-93,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6738,0,6598
1704703643904,3096,resultValidation,400,Bad Request,Thread Group 1-171,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,3096,0,2901
1704703639330,7672,resultValidation,400,Bad Request,Thread Group 1-15,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7672,0,7500
1704703639331,7673,resultValidation,400,Bad Request,Thread Group 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7673,0,7496
1704703640076,6931,resultValidation,400,Bad Request,Thread Group 1-81,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6931,0,6802
1704703642629,4379,resultValidation,400,Bad Request,Thread Group 1-165,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,4379,0,4137
1704703640711,6299,resultValidation,400,Bad Request,Thread Group 1-112,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6299,0,6114
1704703640346,6666,resultValidation,400,Bad Request,Thread Group 1-98,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6666,0,6488
1704703639329,7683,resultValidation,400,Bad Request,Thread Group 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7683,0,7448
1704703639499,7514,resultValidation,400,Bad Request,Thread Group 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7514,0,7343
1704703642009,5007,resultValidation,400,Bad Request,Thread Group 1-150,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,5007,0,4745
1704703640397,6619,resultValidation,400,Bad Request,Thread Group 1-102,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6619,0,6474
1704703642690,4329,resultValidation,400,Bad Request,Thread Group 1-167,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,4329,0,4187
1704703639423,7598,resultValidation,400,Bad Request,Thread Group 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7598,0,7371
1704703640213,6809,resultValidation,400,Bad Request,Thread Group 1-89,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6809,0,6689
1704703639341,7684,resultValidation,400,Bad Request,Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7684,0,7274
1704703639716,7310,resultValidation,400,Bad Request,Thread Group 1-54,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7310,0,7146
1704703639352,7675,resultValidation,400,Bad Request,Thread Group 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7675,0,7438
1704703640689,6340,resultValidation,400,Bad Request,Thread Group 1-121,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6340,0,6199
1704703641106,5926,resultValidation,400,Bad Request,Thread Group 1-148,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,5925,0,5511
1704703642896,4136,resultValidation,400,Bad Request,Thread Group 1-168,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,4136,0,3862
1704703640427,6608,resultValidation,400,Bad Request,Thread Group 1-103,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,6607,0,6463
1704703639917,7121,resultValidation,400,Bad Request,Thread Group 1-68,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]00

****** comparison: [[[2]]]00

/",290,253,188,188,https://testapi.logiqids.com/v1/user/result/login/validation/,7121,0,6959
